"0,0001227856","0,0000257492","0,0000216961","0,0000624657","0,0000710487","0,0000686646","0,0000236034","0,0000596046","0,0000598431","0,0000743866","0,0000774860","0,0000326633","0,0000772476","0,0000791550","0,0000259876","0,0000402927","0,0000319481","0,0000965595","0,0000784397","0,0000784397","0,0000340939","0,0000777245","0,0000333786","0,0000777245","0,0000751019","0,0000269413","0,0000727177","0,0000972748","0,0000791550","0,0000758171","0,0001153946","0,0000762939","0,0000238419","0,0000739098","0,0000705719","0,0000216961","0,0000302792","0,0000755787","0,0000236034","0,0000712872","0,0000739098","0,0000953674","0,0000731945","0,0000314713","0,0000753403","0,0000336170","0,0000736713","0,0000307560","0,0000159740","0,0000965595","0,0000441074","0,0000753403","0,0000743866","0,0000736713","0,0000872612","0,0002555847","0,0000703335","0,0000257492","0,0000717640","0,0000739098","0,0000271797","0,0000879765","0,0000867844","0,0000743866","0,0000751019","0,0000312328","0,0001275539","0,0000724792","0,0000720024","0,0000209808","0,0000383854","0,0000429153","0,0000712872","0,0000705719","0,0000712872","0,0000114441","0,0000255108","0,0000236034","0,0000696182","0,0000731945","0,0000717640","0,0000715256","0,0000727177","0,0000627041","0,0000288486","0,0000610352","0,0000569820","0,0000286102","0,0000793934","0,0000319481","0,0000159740","0,0000817776","0,0000777245","0,0000917912","0,0000746250","0,0000765324","0,0000741482","0,0000243187","0,0000114441","0,0000703335","0,0000696182","0,0000686646","0,0000312328","0,0000784397","0,0000901222","0,0000796318","0,0000381470","0,0000746250","0,0000853539","0,0000736713","0,0000889301","0,0000705719","0,0000627041","0,0000300407","0,0000255108","0,0000357628","0,0000708103","0,0000782013","0,0000305176","0,0000705719","0,0000865459","0,0000391006","0,0000495911","0,0000534058","0,0000576973","0,0000905991","0,0001018047","0,0000519753","0,0000238419","0,0000278950","0,0000398159","0,0000762939","0,0000760555","0,0000970364","0,0000271797","0,0001063347","0,0000903606","0,0000295639","0,0000839233","0,0001990795","0,0000975132","0,0000910759","0,0000333786","0,0000324249","0,0000798702","0,0000779629","0,0000643730","0,0000765324","0,0000319481","0,0000867844","0,0000870228","0,0000817776","0,0001010895","0,0001339912","0,0000689030","0,0000805855","0,0000939369","0,0000314713","0,0000865459","0,0000903606","0,0000133514","0,0000624657","0,0000953674","0,0000541210","0,0000491142","0,0001173019","0,0000579357","0,0000374317","0,0001287460","0,0000386238","0,0000791550","0,0000903606","0,0000953674","0,0000975132","0,0000932217","0,0000383854","0,0000932217","0,0000908375","0,0000925064","0,0000481606","0,0000977516","0,0000255108","0,0001070499","0,0000791550","0,0000972748","0,0000820160","0,0000779629","0,0000901222","0,0000736713","0,0001785755","0,0000965595","0,0000901222","0,0000762939","0,0000762939","0,0001003742","0,0000703335","0,0001106262","0,0000731945","0,0000734329","0,0001208782","0,0000729561","0,0000863075","0,0000891685","0,0000717640","0,0000598431","0,0000226498","0,0000238419","0,0000672340","0,0000936985","0,0000748634","0,0000801086","0,0000803471","0,0000329018","0,0000522137","0,0000443459","0,0000789165","0,0000777245","0,0000779629","0,0000801086","0,0000331402","0,0000803471","0,0000782013","0,0000388622","0,0000340939","0,0000720024","0,0001370907","0,0000779629","0,0000340939","0,0000789165","0,0000321865","0,0000777245","0,0000779629","0,0000371933","0,0000815392","0,0000319481","0,0000853539","0,0000965595","0,0000813007","0,0000748634","0,0001025200","0,0000960827","0,0000472069","0,0000329018","0,0002119541","0,0000846386","0,0000679493","0,0000801086","0,0000963211","0,0000982285","0,0000412464","0,0000782013","0,0000934601","0,0000791550","0,0000326633","0,0000979900","0,0000782013","0,0001189709","0,0000324249","0,0000679493","0,0001375675","0,0000941753","0,0001022816","0,0000901222","0,0000317097","0,0007364750","0,0000967979","0,0000452995","0,0000791550","0,0000660419","0,0000622272","0,0000793934","0,0001287460","0,0000975132","0,0000858307","0,0000882149","0,0001540184","0,0000329018","0,0000908375","0,0000996590","0,0000915527","0,0000853539","0,0000784397","0,0000729561","0,0000774860","0,0000791550","0,0000793934","0,0000777245","0,0000321865","0,0000860691","0,0000777245","0,0000245571","0,0000805855","0,0000443459","0,0000612736","0,0000782013","0,0000793934","0,0001163483","0,0000770092","0,0000772476","0,0000770092","0,0000774860","0,0000772476","0,0000789165","0,0000786781","0,0000777245","0,0000247955","0,0000219345","0,0000822544","0,0000762939","0,0000963211","0,0000779629","0,0000329018","0,0000727177","0,0001163483","0,0000922680","0,0000326633","0,0000808239","0,0000813007","0,0000782013","0,0000774860","0,0000319481","0,0000796318","0,0000805855","0,0000956059","0,0000960827","0,0000777245","0,0000782013","0,0000333786","0,0000791550","0,0000314713","0,0000789165","0,0000250340","0,0000746250","0,0000321865","0,0000793934","0,0000798702","0,0000796318","0,0000538826","0,0000829697","0,0000307560","0,0000827312","0,0000836849","0,0000793934","0,0000801086","0,0000331402","0,0000801086","0,0000760555","0,0000779629","0,0000801086","0,0000324249","0,0000851154","0,0000846386","0,0000841618","0,0000844002","0,0000848770","0,0000321865","0,0000276566","0,0000548363","0,0000827312","0,0000326633","0,0000822544","0,0000283718","0,0000424385","0,0001304150","0,0000760555","0,0000791550","0,0000791550","0,0000329018","0,0000817776","0,0000338554","0,0000329018","0,0000786781","0,0000767708","0,0000302792","0,0001611710","0,0000791550","0,0000793934","0,0000615120","0,0000808239","0,0000340939","0,0001039505","0,0000777245","0,0000772476","0,0000774860","0,0000748634","0,0000317097","0,0000901222","0,0000798702","0,0000736713","0,0000801086","0,0000779629","0,0000867844","0,0000786781","0,0001089573","0,0000753403","0,0000767708","0,0000786781","0,0000863075","0,0000836849","0,0000774860","0,0000782013","0,0000770092","0,0000324249","0,0000336170","0,0000858307","0,0000805855","0,0000755787","0,0000331402","0,0000343323","0,0000815392","0,0000791550","0,0000145435","0,0000553131","0,0000774860","0,0000801086","0,0000808239","0,0000779629","0,0000422001","0,0000817776","0,0000345707","0,0000350475","0,0000805855","0,0000731945","0,0000321865","0,0000271797","0,0000433922","0,0000312328","0,0000813007","0,0000827312","0,0000240803","0,0000319481","0,0000791550","0,0000371933","0,0000827312","0,0000805855","0,0000796318","0,0000829697","0,0000243187","0,0000817776","0,0000805855","0,0000333786","0,0000803471","0,0000355244","0,0000326633","0,0000824928","0,0000782013","0,0000813007","0,0000808239","0,0000808239","0,0000793934","0,0000784397","0,0000784397","0,0000779629","0,0000805855","0,0000786781","0,0000658035","0,0000762939","0,0000808239","0,0000784397","0,0000820160","0,0000309944","0,0000379086","0,0000288486","0,0000803471","0,0000746250","0,0000782013","0,0000774860","0,0000782013","0,0000774860","0,0000772476","0,0000779629","0,0000779629","0,0000791550","0,0000329018","0,0000774860","0,0000779629","0,0000786781","0,0000786781","0,0000791550","0,0000798702","0,0000801086","0,0000796318","0,0000772476","0,0000779629","0,0000348091","0,0000782013","0,0000460148","0,0000655651","0,0000331402","0,0000319481","0,0000793934","0,0000789165","0,0000836849","0,0000777245","0,0000348091","0,0000805855","0,0000784397","0,0000770092","0,0000326633","0,0000772476","0,0000765324","0,0000329018","0,0000331402","0,0000796318","0,0000777245","0,0000767708","0,0000319481","0,0000336170","0,0000774860","0,0000758171","0,0000123978","0,0000815392","0,0000884533","0,0000257492","0,0000736713","0,0000779629","0,0000319481","0,0000767708","0,0000772476","0,0000774860","0,0000777245","0,0000767708","0,0000324249","0,0000355244","0,0000355244","0,0000784397","0,0000760555","0,0000798702","0,0000774860","0,0000760555","0,0000765324","0,0000934601","0,0000772476","0,0000784397","0,0000777245","0,0000283718","0,0000743866","0,0000765324","0,0000326633","0,0001077652","0,0000329018","0,0000333786","0,0000329018","0,0000770092","0,0000786781","0,0000801086","0,0000782013","0,0000774860","0,0000164509","0,0000736713","0,0000817776","0,0000355244","0,0000734329","0,0000264645","0,0000689030","0,0000820160","0,0000839233","0,0000338554","0,0000820160","0,0000786781","0,0000128746","0,0000703335","0,0000336170","0,0000138283","0,0000822544","0,0000791550","0,0000796318","0,0000798702","0,0000801086","0,0000760555","0,0000340939","0,0000774860","0,0000801086","0,0000772476","0,0000784397","0,0000796318","0,0000810623","0,0000777245","0,0000779629","0,0000674725","0,0000288486","0,0000355244","0,0000820160","0,0000765324","0,0000948906","0,0000317097","0,0000834465","0,0000927448","0,0000767708","0,0000793934","0,0000770092","0,0000815392","0,0000796318","0,0000331402","0,0000808239","0,0000779629","0,0000813007","0,0000329018","0,0000791550","0,0000786781","0,0000805855","0,0000805855","0,0000343323","0,0000770092","0,0000829697","0,0000805855","0,0000798702","0,0000801086","0,0000801086","0,0000803471","0,0000412464","0,0000302792","0,0000445843","0,0000991821","0,0000782013","0,0000798702","0,0000994205","0,0000803471","0,0000343323","0,0000801086","0,0000782013","0,0000319481","0,0000333786","0,0000853539","0,0000851154","0,0000822544","0,0001077652","0,0000307560","0,0000810623","0,0000786781","0,0000786781","0,0000822544","0,0000331402","0,0000798702","0,0000267029","0,0000908375","0,0000317097","0,0000798702","0,0000851154","0,0000474453","0,0000321865","0,0000858307","0,0000822544","0,0000810623","0,0000879765","0,0000834465","0,0000841618","0,0000844002","0,0000808239","0,0000901222","0,0000810623","0,0000844002","0,0000827312","0,0000789165","0,0000345707","0,0000867844","0,0000867844","0,0000834465","0,0000541210","0,0000820160","0,0000910759","0,0000870228","0,0000312328","0,0000848770","0,0000829697","0,0001025200","0,0000786781","0,0000784397","0,0000798702","0,0000786781","0,0000774860","0,0000746250","0,0000782013","0,0000767708","0,0000789165","0,0000810623","0,0000736713","0,0000236034","0,0000519753","0,0000388622","0,0000832081","0,0000994205","0,0000791550","0,0000765324","0,0000312328","0,0000255108","0,0000813007","0,0000779629","0,0000786781","0,0000765324","0,0000786781","0,0000796318","0,0000746250","0,0000743866","0,0000765324","0,0000755787","0,0000789165","0,0000779629","0,0001192093","0,0000758171","0,0000784397","0,0000758171","0,0000748634","0,0000686646","0,0000331402","0,0000886917","0,0000331402","0,0000817776","0,0000810623","0,0000257492","0,0001699924","0,0000915527","0,0000822544","0,0000786781","0,0000810623","0,0000817776","0,0000805855","0,0000817776","0,0000798702","0,0000801086","0,0000307560","0,0000798702","0,0000782013","0,0000815392","0,0000779629","0,0000760555","0,0000762939","0,0000319481","0,0000772476","0,0000774860","0,0000722408","0,0000791550","0,0000777245","0,0000939369","0,0000920296","0,0000290871","0,0000343323","0,0000808239","0,0000774860","0,0000760555","0,0000751019","0,0000772476","0,0000782013","0,0000767708","0,0000755787","0,0000312328","0,0000793934","0,0001924038","0,0000767708","0,0000324249","0,0000343323","0,0000767708","0,0000786781","0,0000748634","0,0000786781","0,0000319481","0,0000798702","0,0000789165","0,0000224113","0,0000219345","0,0000622272","0,0000803471","0,0000798702","0,0000784397","0,0000772476","0,0000793934","0,0000741482","0,0000779629","0,0000772476","0,0000774860","0,0000772476","0,0000338554","0,0000879765","0,0000865459","0,0000798702","0,0000844002","0,0000813007","0,0001225471","0,0000805855","0,0000326633","0,0000994205","0,0000810623","0,0000801086","0,0000236034","0,0000426769","0,0000362396","0,0000820160","0,0000786781","0,0000348091","0,0000338554","0,0000839233","0,0000343323","0,0000350475","0,0000810623","0,0000784397","0,0000767708","0,0000329018","0,0000293255","0,0000398159","0,0000793934","0,0000791550","0,0000512600","0,0000262260","0,0000250340","0,0000474453","0,0000348091","0,0000796318","0,0000791550","0,0000786781","0,0000631809","0,0000791550","0,0000379086","0,0000779629","0,0000774860","0,0000786781","0,0000774860","0,0000786781","0,0001010895","0,0000777245","0,0000770092","0,0000784397","0,0000782013","0,0000767708","0,0001008511","0,0000789165","0,0000319481","0,0000355244","0,0000786781","0,0000638962","0,0000729561","0,0000784397","0,0000777245","0,0000770092","0,0000708103","0,0000777245","0,0001037121","0,0000228882","0,0000801086","0,0000522137","0,0000793934","0,0000779629","0,0000774860","0,0000782013","0,0000782013","0,0000765324","0,0000770092","0,0000345707","0,0000767708","0,0000751019","0,0000801086","0,0000784397","0,0000345707","0,0000786781","0,0000765324","0,0000329018","0,0000784397","0,0000758171","0,0000741482","0,0001218319","0,0000321865","0,0000815392","0,0000824928","0,0000796318","0,0000321865","0,0000801086","0,0000712872","0,0000407696","0,0000340939","0,0001146793","0,0000801086","0,0000350475","0,0000786781","0,0000782013","0,0000777245","0,0000336170","0,0000324249","0,0000786781","0,0000786781","0,0000793934","0,0000784397","0,0000779629","0,0000412464","0,0000741482","0,0000443459","0,0000972748","0,0000834465","0,0000796318","0,0000343323","0,0000808239","0,0000801086","0,0000350475","0,0000340939","0,0000994205","0,0000820160","0,0001125336","0,0000765324","0,0000350475","0,0000813007","0,0000801086","0,0000817776","0,0000803471","0,0000798702","0,0000798702","0,0000786781","0,0000829697","0,0000789165","0,0001068115","0,0000321865","0,0000798702","0,0000846386","0,0000743866","0,0000822544","0,0000820160","0,0000782013","0,0000786781","0,0000798702","0,0000829697","0,0000805855","0,0000815392","0,0000801086","0,0000829697","0,0000808239","0,0000817776","0,0000827312","0,0000770092","0,0000119209","0,0000166893","0,0000813007","0,0000314713","0,0000817776","0,0001013279","0,0000548363","0,0000274181","0,0000987053","0,0000424385","0,0000793934","0,0000784397","0,0000789165","0,0000734329","0,0000786781","0,0000340939","0,0000791550","0,0000782013","0,0000312328","0,0000340939","0,0000805855","0,0000789165","0,0000770092","0,0000321865","0,0000789165","0,0000979900","0,0000662804","0,0000739098","0,0000317097","0,0000803471","0,0000355244","0,0000789165","0,0000727177","0,0000765324","0,0001134872","0,0000789165","0,0000791550","0,0000793934","0,0000796318","0,0000665188","0,0000338554","0,0000798702","0,0000786781","0,0000760555","0,0000321865","0,0000810623","0,0000796318","0,0000793934","0,0000791550","0,0000314713","0,0000813007","0,0001027584","0,0000791550","0,0000321865","0,0000791550","0,0000786781","0,0000326633","0,0000350475","0,0000736713","0,0000832081","0,0000801086","0,0000860691","0,0000789165","0,0000772476","0,0000782013","0,0000765324","0,0000796318","0,0000796318","0,0000908375","0,0000333786","0,0000808239","0,0000791550","0,0000789165","0,0000786781","0,0000350475",,,,,,,,,,,,,,,,,,,,,,,,
