0.00012922286987304688;2.2649765014648438e-05;7.295608520507812e-05;6.985664367675781e-05;6.890296936035156e-05;5.6743621826171875e-05;7.05718994140625e-05;1.3113021850585938e-05;5.888938903808594e-05;6.175041198730469e-05;5.5789947509765625e-05;5.841255187988281e-05;4.982948303222656e-05;7.009506225585938e-05;6.961822509765625e-05;6.0558319091796875e-05;2.956390380859375e-05;7.224082946777344e-05;6.29425048828125e-05;6.103515625e-05;2.4080276489257812e-05;5.7220458984375e-05;6.985664367675781e-05;7.605552673339844e-05;7.581710815429688e-05;7.867813110351562e-05;7.867813110351562e-05;7.963180541992188e-05;7.915496826171875e-05;7.867813110351562e-05;0.0001327991485595703;7.677078247070312e-05;0.00011372566223144531;7.867813110351562e-05;7.915496826171875e-05;7.605552673339844e-05;8.559226989746094e-05;0.00012159347534179688;6.580352783203125e-05;7.915496826171875e-05;7.843971252441406e-05;7.748603820800781e-05;7.843971252441406e-05;3.3855438232421875e-05;7.009506225585938e-05;3.218650817871094e-05;7.796287536621094e-05;7.748603820800781e-05;7.867813110351562e-05;7.724761962890625e-05;7.581710815429688e-05;8.177757263183594e-05;7.700920104980469e-05;7.843971252441406e-05;7.772445678710938e-05;7.843971252441406e-05;7.367134094238281e-05;8.0108642578125e-05;7.724761962890625e-05;7.581710815429688e-05;3.2901763916015625e-05;2.9087066650390625e-05;5.0067901611328125e-05;7.867813110351562e-05;8.440017700195312e-05;7.82012939453125e-05;7.843971252441406e-05;7.915496826171875e-05;7.677078247070312e-05;8.249282836914062e-05;7.772445678710938e-05;3.0517578125e-05;2.384185791015625e-05;2.8371810913085938e-05;4.649162292480469e-05;3.075599670410156e-05;8.177757263183594e-05;7.605552673339844e-05;7.82012939453125e-05;7.843971252441406e-05;7.82012939453125e-05;7.772445678710938e-05;7.891654968261719e-05;7.62939453125e-05;7.867813110351562e-05;7.724761962890625e-05;2.7179718017578125e-05;0.00012636184692382812;3.2901763916015625e-05;7.414817810058594e-05;7.510185241699219e-05;7.748603820800781e-05;7.605552673339844e-05;7.62939453125e-05;7.796287536621094e-05;7.62939453125e-05;8.034706115722656e-05;8.296966552734375e-05;8.058547973632812e-05;8.130073547363281e-05;8.058547973632812e-05;8.869171142578125e-05;8.058547973632812e-05;8.463859558105469e-05;3.2901763916015625e-05;8.153915405273438e-05;8.153915405273438e-05;8.225440979003906e-05;8.177757263183594e-05;8.225440979003906e-05;7.82012939453125e-05;8.177757263183594e-05;3.814697265625e-05;8.20159912109375e-05;8.916854858398438e-05;8.20159912109375e-05;8.0108642578125e-05;8.153915405273438e-05;3.0994415283203125e-05;8.344650268554688e-05;8.440017700195312e-05;3.361701965332031e-05;8.034706115722656e-05;7.796287536621094e-05;7.462501525878906e-05;8.630752563476562e-05;7.724761962890625e-05;3.266334533691406e-05;7.891654968261719e-05;7.891654968261719e-05;7.486343383789062e-05;7.772445678710938e-05;7.796287536621094e-05;7.796287536621094e-05;7.653236389160156e-05;7.724761962890625e-05;2.5033950805664062e-05;5.078315734863281e-05;8.130073547363281e-05;8.344650268554688e-05;7.653236389160156e-05;7.700920104980469e-05;3.314018249511719e-05;7.963180541992188e-05;7.867813110351562e-05;7.772445678710938e-05;9.179115295410156e-05;7.796287536621094e-05;7.915496826171875e-05;7.843971252441406e-05;7.653236389160156e-05;0.00011110305786132812;7.724761962890625e-05;7.796287536621094e-05;7.82012939453125e-05;7.748603820800781e-05;7.724761962890625e-05;7.772445678710938e-05;7.82012939453125e-05;7.987022399902344e-05;7.653236389160156e-05;7.963180541992188e-05;7.009506225585938e-05;3.0994415283203125e-05;0.00012683868408203125;7.009506225585938e-05;3.218650817871094e-05;3.2901763916015625e-05;7.748603820800781e-05;7.677078247070312e-05;7.605552673339844e-05;7.653236389160156e-05;7.748603820800781e-05;7.843971252441406e-05;7.843971252441406e-05;7.653236389160156e-05;7.748603820800781e-05;0.00012612342834472656;7.677078247070312e-05;7.724761962890625e-05;7.748603820800781e-05;7.724761962890625e-05;8.106231689453125e-05;7.557868957519531e-05;7.653236389160156e-05;2.5987625122070312e-05;5.3882598876953125e-05;0.00014066696166992188;7.677078247070312e-05;7.82012939453125e-05;7.891654968261719e-05;0.00010061264038085938;7.724761962890625e-05;7.62939453125e-05;7.724761962890625e-05;7.677078247070312e-05;7.700920104980469e-05;7.486343383789062e-05;7.796287536621094e-05;8.034706115722656e-05;7.700920104980469e-05;7.677078247070312e-05;7.62939453125e-05;7.295608520507812e-05;7.963180541992188e-05;3.0040740966796875e-05;0.00010967254638671875;7.82012939453125e-05;8.20159912109375e-05;7.748603820800781e-05;2.6702880859375e-05;6.413459777832031e-05;5.1021575927734375e-05;2.0265579223632812e-05;7.987022399902344e-05;8.177757263183594e-05;7.62939453125e-05;7.82012939453125e-05;8.0108642578125e-05;9.965896606445312e-05;7.796287536621094e-05;7.796287536621094e-05;7.677078247070312e-05;7.700920104980469e-05;7.939338684082031e-05;7.963180541992188e-05;7.867813110351562e-05;7.891654968261719e-05;7.772445678710938e-05;7.700920104980469e-05;7.700920104980469e-05;7.748603820800781e-05;0.00010704994201660156;7.724761962890625e-05;7.82012939453125e-05;4.506111145019531e-05;7.152557373046875e-05;8.58306884765625e-05;7.963180541992188e-05;7.963180541992188e-05;3.0517578125e-05;8.082389831542969e-05;7.915496826171875e-05;8.082389831542969e-05;8.320808410644531e-05;3.170967102050781e-05;9.322166442871094e-05;7.891654968261719e-05;7.843971252441406e-05;7.915496826171875e-05;7.772445678710938e-05;7.43865966796875e-05;7.939338684082031e-05;7.82012939453125e-05;7.915496826171875e-05;7.796287536621094e-05;7.891654968261719e-05;3.123283386230469e-05;8.106231689453125e-05;3.743171691894531e-05;2.3126602172851562e-05;7.033348083496094e-05;7.772445678710938e-05;7.82012939453125e-05;7.677078247070312e-05;3.3855438232421875e-05;7.915496826171875e-05;7.748603820800781e-05;7.748603820800781e-05;7.557868957519531e-05;8.034706115722656e-05;7.843971252441406e-05;7.915496826171875e-05;7.677078247070312e-05;7.724761962890625e-05;7.963180541992188e-05;7.82012939453125e-05;2.47955322265625e-05;3.8623809814453125e-05;7.867813110351562e-05;7.772445678710938e-05;7.82012939453125e-05;7.82012939453125e-05;7.748603820800781e-05;7.843971252441406e-05;7.915496826171875e-05;9.059906005859375e-05;6.532669067382812e-05;7.748603820800781e-05;9.059906005859375e-05;3.2901763916015625e-05;7.748603820800781e-05;7.724761962890625e-05;7.748603820800781e-05;7.796287536621094e-05;7.748603820800781e-05;7.987022399902344e-05;7.700920104980469e-05;8.296966552734375e-05;7.605552673339844e-05;7.867813110351562e-05;8.034706115722656e-05;7.534027099609375e-05;8.058547973632812e-05;7.605552673339844e-05;2.5272369384765625e-05;3.218650817871094e-05;7.796287536621094e-05;7.748603820800781e-05;9.1552734375e-05;7.343292236328125e-05;3.6716461181640625e-05;7.081031799316406e-05;7.891654968261719e-05;7.843971252441406e-05;3.409385681152344e-05;7.82012939453125e-05;7.700920104980469e-05;7.748603820800781e-05;7.748603820800781e-05;3.147125244140625e-05;7.748603820800781e-05;7.62939453125e-05;7.605552673339844e-05;7.82012939453125e-05;7.796287536621094e-05;0.00011086463928222656;2.6941299438476562e-05;2.1219253540039062e-05;3.504753112792969e-05;6.508827209472656e-05;7.796287536621094e-05;7.796287536621094e-05;3.123283386230469e-05;7.700920104980469e-05;8.034706115722656e-05;8.821487426757812e-05;3.147125244140625e-05;8.130073547363281e-05;7.772445678710938e-05;8.058547973632812e-05;8.225440979003906e-05;7.891654968261719e-05;7.891654968261719e-05;3.337860107421875e-05;8.058547973632812e-05;7.915496826171875e-05;7.772445678710938e-05;7.796287536621094e-05;8.368492126464844e-05;7.963180541992188e-05;7.748603820800781e-05;8.034706115722656e-05;7.82012939453125e-05;9.632110595703125e-05;1.0728836059570312e-05;3.218650817871094e-05;6.580352783203125e-05;6.604194641113281e-05;4.220008850097656e-05;7.748603820800781e-05;7.772445678710938e-05;7.486343383789062e-05;7.343292236328125e-05;7.414817810058594e-05;7.43865966796875e-05;7.104873657226562e-05;6.985664367675781e-05;7.343292236328125e-05;7.462501525878906e-05;7.367134094238281e-05;7.534027099609375e-05;7.414817810058594e-05;7.534027099609375e-05;3.337860107421875e-05;7.462501525878906e-05;7.557868957519531e-05;7.557868957519531e-05;7.605552673339844e-05;7.414817810058594e-05;7.915496826171875e-05;8.249282836914062e-05;8.106231689453125e-05;8.535385131835938e-05;2.8848648071289062e-05;3.600120544433594e-05;5.269050598144531e-05;8.726119995117188e-05;8.678436279296875e-05;8.463859558105469e-05;8.463859558105469e-05;8.606910705566406e-05;8.463859558105469e-05;0.00011706352233886719;8.320808410644531e-05;8.463859558105469e-05;9.059906005859375e-05;0.00025153160095214844;8.630752563476562e-05;8.249282836914062e-05;0.00024199485778808594;8.559226989746094e-05;8.654594421386719e-05;8.296966552734375e-05;8.416175842285156e-05;8.654594421386719e-05;8.296966552734375e-05;1.239776611328125e-05;2.5510787963867188e-05;4.9114227294921875e-05;8.034706115722656e-05;8.463859558105469e-05;9.274482727050781e-05;8.296966552734375e-05;8.606910705566406e-05;8.726119995117188e-05;8.630752563476562e-05;3.075599670410156e-05;8.58306884765625e-05;3.075599670410156e-05;8.034706115722656e-05;7.867813110351562e-05;7.82012939453125e-05;3.123283386230469e-05;2.2172927856445312e-05;4.3392181396484375e-05;7.772445678710938e-05;7.963180541992188e-05;7.700920104980469e-05;7.486343383789062e-05;7.939338684082031e-05;8.106231689453125e-05;3.218650817871094e-05;9.655952453613281e-05;8.0108642578125e-05;6.866455078125e-05;8.606910705566406e-05;3.1948089599609375e-05;8.0108642578125e-05;7.724761962890625e-05;7.867813110351562e-05;7.796287536621094e-05;7.796287536621094e-05;7.724761962890625e-05;7.724761962890625e-05;7.867813110351562e-05;7.700920104980469e-05;7.581710815429688e-05;7.987022399902344e-05;7.510185241699219e-05;7.963180541992188e-05;8.153915405273438e-05;7.963180541992188e-05;7.891654968261719e-05;7.867813110351562e-05;8.034706115722656e-05;7.963180541992188e-05;7.891654968261719e-05;2.2172927856445312e-05;4.3392181396484375e-05;7.700920104980469e-05;8.177757263183594e-05;7.796287536621094e-05;7.867813110351562e-05;7.796287536621094e-05;7.748603820800781e-05;7.891654968261719e-05;7.796287536621094e-05;7.796287536621094e-05;7.939338684082031e-05;8.58306884765625e-05;7.843971252441406e-05;7.987022399902344e-05;7.581710815429688e-05;7.581710815429688e-05;7.915496826171875e-05;7.963180541992188e-05;7.748603820800781e-05;7.796287536621094e-05;7.891654968261719e-05;7.653236389160156e-05;7.867813110351562e-05;7.605552673339844e-05;2.6226043701171875e-05;3.123283386230469e-05;7.700920104980469e-05;8.153915405273438e-05;3.314018249511719e-05;7.581710815429688e-05;7.724761962890625e-05;7.605552673339844e-05;7.605552673339844e-05;7.700920104980469e-05;7.605552673339844e-05;7.748603820800781e-05;7.724761962890625e-05;7.748603820800781e-05;8.0108642578125e-05;7.843971252441406e-05;7.748603820800781e-05;7.843971252441406e-05;3.2901763916015625e-05;7.796287536621094e-05;7.748603820800781e-05;7.748603820800781e-05;7.843971252441406e-05;2.9325485229492188e-05;3.170967102050781e-05;2.4557113647460938e-05;3.075599670410156e-05;3.24249267578125e-05;8.0108642578125e-05;7.867813110351562e-05;7.748603820800781e-05;7.796287536621094e-05;7.915496826171875e-05;3.147125244140625e-05;8.153915405273438e-05;7.724761962890625e-05;7.843971252441406e-05;7.915496826171875e-05;7.939338684082031e-05;7.915496826171875e-05;3.337860107421875e-05;0.00011777877807617188;7.939338684082031e-05;7.963180541992188e-05;7.843971252441406e-05;7.724761962890625e-05;7.486343383789062e-05;7.867813110351562e-05;7.82012939453125e-05;7.843971252441406e-05;7.581710815429688e-05;2.4557113647460938e-05;7.128715515136719e-05;8.130073547363281e-05;7.796287536621094e-05;3.24249267578125e-05;7.605552673339844e-05;3.24249267578125e-05;7.82012939453125e-05;3.075599670410156e-05;7.510185241699219e-05;7.700920104980469e-05;7.772445678710938e-05;7.796287536621094e-05;7.772445678710938e-05;7.891654968261719e-05;7.772445678710938e-05;7.62939453125e-05;3.218650817871094e-05;7.486343383789062e-05;7.724761962890625e-05;7.462501525878906e-05;4.410743713378906e-05;7.724761962890625e-05;7.843971252441406e-05;3.814697265625e-05;7.653236389160156e-05;3.0279159545898438e-05;7.891654968261719e-05;7.772445678710938e-05;3.147125244140625e-05;7.796287536621094e-05;6.532669067382812e-05;7.724761962890625e-05;7.748603820800781e-05;7.677078247070312e-05;7.653236389160156e-05;7.700920104980469e-05;7.510185241699219e-05;7.843971252441406e-05;7.724761962890625e-05;7.82012939453125e-05;8.320808410644531e-05;7.748603820800781e-05;7.796287536621094e-05;7.772445678710938e-05;7.82012939453125e-05;3.0279159545898438e-05;0.00010561943054199219;6.794929504394531e-05;5.435943603515625e-05;6.628036499023438e-05;8.034706115722656e-05;7.963180541992188e-05;7.677078247070312e-05;7.963180541992188e-05;0.00012183189392089844;8.034706115722656e-05;7.796287536621094e-05;8.0108642578125e-05;7.748603820800781e-05;7.82012939453125e-05;7.82012939453125e-05;7.891654968261719e-05;7.963180541992188e-05;7.82012939453125e-05;7.772445678710938e-05;2.7179718017578125e-05;6.103515625e-05;3.075599670410156e-05;9.1552734375e-05;7.796287536621094e-05;8.082389831542969e-05;7.796287536621094e-05;2.7179718017578125e-05;2.7894973754882812e-05;8.344650268554688e-05;7.867813110351562e-05;7.748603820800781e-05;7.677078247070312e-05;7.939338684082031e-05;7.534027099609375e-05;7.939338684082031e-05;7.796287536621094e-05;7.796287536621094e-05;7.915496826171875e-05;7.891654968261719e-05;7.843971252441406e-05;7.414817810058594e-05;8.296966552734375e-05;7.867813110351562e-05;7.843971252441406e-05;7.82012939453125e-05;7.915496826171875e-05;3.170967102050781e-05;8.130073547363281e-05;7.891654968261719e-05;7.82012939453125e-05;7.939338684082031e-05;2.574920654296875e-05;7.724761962890625e-05;7.390975952148438e-05;7.82012939453125e-05;7.581710815429688e-05;7.843971252441406e-05;8.0108642578125e-05;7.987022399902344e-05;3.218650817871094e-05;7.963180541992188e-05;7.939338684082031e-05;0.00011086463928222656;7.796287536621094e-05;7.963180541992188e-05;7.891654968261719e-05;7.891654968261719e-05;7.581710815429688e-05;7.867813110351562e-05;7.939338684082031e-05;7.963180541992188e-05;7.843971252441406e-05;7.939338684082031e-05;3.2901763916015625e-05;8.034706115722656e-05;7.891654968261719e-05;3.504753112792969e-05;4.3392181396484375e-05;5.245208740234375e-05;7.891654968261719e-05;7.963180541992188e-05;7.62939453125e-05;7.843971252441406e-05;7.82012939453125e-05;7.700920104980469e-05;7.772445678710938e-05;7.748603820800781e-05;6.461143493652344e-05;7.867813110351562e-05;7.891654968261719e-05;7.82012939453125e-05;7.605552673339844e-05;7.724761962890625e-05;7.653236389160156e-05;7.700920104980469e-05;7.843971252441406e-05;7.581710815429688e-05;7.772445678710938e-05;3.0517578125e-05;7.843971252441406e-05;7.939338684082031e-05;9.703636169433594e-05;4.38690185546875e-05;2.6226043701171875e-05;7.963180541992188e-05;7.915496826171875e-05;8.034706115722656e-05;7.915496826171875e-05;7.677078247070312e-05;7.796287536621094e-05;7.987022399902344e-05;7.700920104980469e-05;3.147125244140625e-05;6.723403930664062e-05;7.510185241699219e-05;8.0108642578125e-05;7.748603820800781e-05;7.987022399902344e-05;7.605552673339844e-05;7.843971252441406e-05;7.891654968261719e-05;7.653236389160156e-05;7.987022399902344e-05;8.0108642578125e-05;2.288818359375e-05;3.7670135498046875e-05;9.775161743164062e-05;7.724761962890625e-05;7.62939453125e-05;7.867813110351562e-05;0.00012302398681640625;7.915496826171875e-05;7.82012939453125e-05;8.034706115722656e-05;7.915496826171875e-05;7.700920104980469e-05;8.0108642578125e-05;7.963180541992188e-05;7.891654968261719e-05;7.939338684082031e-05;7.867813110351562e-05;7.891654968261719e-05;7.843971252441406e-05;0.00010204315185546875;7.796287536621094e-05;7.891654968261719e-05;7.867813110351562e-05;7.772445678710938e-05;7.843971252441406e-05;8.177757263183594e-05;2.47955322265625e-05;0.00010323524475097656;9.059906005859375e-05;8.082389831542969e-05;8.368492126464844e-05;3.3855438232421875e-05;8.463859558105469e-05;8.296966552734375e-05;8.392333984375e-05;8.487701416015625e-05;8.797645568847656e-05;8.440017700195312e-05;8.296966552734375e-05;8.630752563476562e-05;3.147125244140625e-05;8.678436279296875e-05;8.416175842285156e-05;8.535385131835938e-05;8.463859558105469e-05;8.440017700195312e-05;8.058547973632812e-05;8.392333984375e-05;8.368492126464844e-05;8.392333984375e-05;8.440017700195312e-05;3.4809112548828125e-05;8.249282836914062e-05;9.036064147949219e-05;7.653236389160156e-05;9.226799011230469e-05;8.440017700195312e-05;8.344650268554688e-05;8.559226989746094e-05;8.296966552734375e-05;8.20159912109375e-05;8.106231689453125e-05;8.535385131835938e-05;8.344650268554688e-05;8.416175842285156e-05;8.20159912109375e-05;3.1948089599609375e-05;8.654594421386719e-05;8.463859558105469e-05;8.535385131835938e-05;8.535385131835938e-05;8.511543273925781e-05;8.630752563476562e-05;8.440017700195312e-05;3.170967102050781e-05;8.487701416015625e-05;7.43865966796875e-05;7.128715515136719e-05;4.315376281738281e-05;8.034706115722656e-05;7.653236389160156e-05;7.915496826171875e-05;7.891654968261719e-05;7.796287536621094e-05;7.939338684082031e-05;7.843971252441406e-05;0.00019598007202148438;3.24249267578125e-05;8.249282836914062e-05;8.344650268554688e-05;8.106231689453125e-05;3.2901763916015625e-05;8.034706115722656e-05;2.2649765014648438e-05;8.034706115722656e-05;8.106231689453125e-05;8.058547973632812e-05;8.153915405273438e-05;7.939338684082031e-05;8.177757263183594e-05;8.082389831542969e-05;3.504753112792969e-05;3.838539123535156e-05;8.0108642578125e-05;8.058547973632812e-05;8.082389831542969e-05;3.4332275390625e-05;9.679794311523438e-05;4.506111145019531e-05;2.7418136596679688e-05;3.361701965332031e-05;9.703636169433594e-05;9.560585021972656e-05;9.703636169433594e-05;9.465217590332031e-05;9.560585021972656e-05;9.870529174804688e-05;9.608268737792969e-05;9.584426879882812e-05;9.608268737792969e-05;9.34600830078125e-05;9.989738464355469e-05;9.846687316894531e-05;9.942054748535156e-05;9.608268737792969e-05;0.00015163421630859375;9.34600830078125e-05;0.00011515617370605469;7.82012939453125e-05;7.605552673339844e-05;7.82012939453125e-05;8.130073547363281e-05;7.843971252441406e-05;3.123283386230469e-05;8.535385131835938e-05;7.796287536621094e-05;7.796287536621094e-05;7.796287536621094e-05;7.653236389160156e-05;7.772445678710938e-05;7.891654968261719e-05;7.653236389160156e-05;7.581710815429688e-05;7.724761962890625e-05;7.772445678710938e-05;7.677078247070312e-05;7.677078247070312e-05;7.653236389160156e-05;7.772445678710938e-05;3.123283386230469e-05;2.4318695068359375e-05;9.131431579589844e-05;2.2172927856445312e-05;2.5272369384765625e-05;7.534027099609375e-05;7.390975952148438e-05;7.319450378417969e-05;7.462501525878906e-05;7.390975952148438e-05;7.462501525878906e-05;7.462501525878906e-05;3.147125244140625e-05;7.677078247070312e-05;7.462501525878906e-05;0.00010609626770019531;3.361701965332031e-05;7.62939453125e-05;7.581710815429688e-05;7.200241088867188e-05;3.314018249511719e-05;7.486343383789062e-05;7.486343383789062e-05;7.367134094238281e-05;7.486343383789062e-05;7.271766662597656e-05;2.86102294921875e-05;1.71661376953125e-05;0.0001628398895263672;7.748603820800781e-05;7.915496826171875e-05;7.796287536621094e-05;7.748603820800781e-05;3.4332275390625e-05;8.0108642578125e-05;7.772445678710938e-05;3.3855438232421875e-05;7.987022399902344e-05;7.939338684082031e-05;7.62939453125e-05;8.0108642578125e-05;7.963180541992188e-05;7.891654968261719e-05;7.963180541992188e-05;8.058547973632812e-05;7.82012939453125e-05;7.867813110351562e-05;7.82012939453125e-05;7.915496826171875e-05;7.963180541992188e-05;8.058547973632812e-05;2.9802322387695312e-05;0.0001418590545654297;3.457069396972656e-05;8.153915405273438e-05;7.963180541992188e-05;7.987022399902344e-05;8.082389831542969e-05;7.867813110351562e-05;7.700920104980469e-05;7.867813110351562e-05;7.843971252441406e-05;7.82012939453125e-05;7.915496826171875e-05;7.915496826171875e-05;7.700920104980469e-05;9.989738464355469e-05;7.748603820800781e-05;7.915496826171875e-05;7.677078247070312e-05;7.748603820800781e-05;3.2901763916015625e-05;7.891654968261719e-05;7.987022399902344e-05;7.700920104980469e-05;7.82012939453125e-05;3.2901763916015625e-05;8.0108642578125e-05;7.557868957519531e-05;8.678436279296875e-05;3.147125244140625e-05;7.796287536621094e-05;7.557868957519531e-05;7.653236389160156e-05;7.796287536621094e-05;7.653236389160156e-05;3.266334533691406e-05;7.987022399902344e-05;7.772445678710938e-05;7.82012939453125e-05;7.796287536621094e-05;7.700920104980469e-05;8.082389831542969e-05;8.177757263183594e-05;7.915496826171875e-05;8.344650268554688e-05;7.939338684082031e-05;7.843971252441406e-05;7.796287536621094e-05;3.24249267578125e-05;7.891654968261719e-05;1.6927719116210938e-05;7.939338684082031e-05;7.796287536621094e-05;7.843971252441406e-05;7.748603820800781e-05;7.82012939453125e-05;7.724761962890625e-05;7.82012939453125e-05;7.891654968261719e-05;7.534027099609375e-05;7.772445678710938e-05;7.796287536621094e-05;7.915496826171875e-05;7.295608520507812e-05;7.557868957519531e-05;7.915496826171875e-05;7.891654968261719e-05;7.891654968261719e-05;0.00010061264038085938;7.796287536621094e-05;7.843971252441406e-05;7.772445678710938e-05;7.915496826171875e-05;7.843971252441406e-05;2.956390380859375e-05;3.457069396972656e-05;4.0531158447265625e-05;2.47955322265625e-05;7.295608520507812e-05;7.867813110351562e-05;7.772445678710938e-05;7.724761962890625e-05;8.034706115722656e-05;7.557868957519531e-05;7.677078247070312e-05;9.775161743164062e-05;7.677078247070312e-05;7.939338684082031e-05;7.772445678710938e-05;3.170967102050781e-05;7.963180541992188e-05;7.915496826171875e-05;7.748603820800781e-05;7.82012939453125e-05;8.082389831542969e-05;
