"0,0001988411","1,93119E-05","3,91006E-05","3,31402E-05","3,02792E-05","2,81334E-05","2,43187E-05","2,38419E-05","2,26498E-05","2,36034E-05","2,38419E-05","4,57764E-05","1,38283E-05","3,79086E-05","3,21865E-05","3,00407E-05","3,14713E-05","2,43187E-05","5,4836E-06","2,3365E-05","2,3365E-05","2,40803E-05","2,26498E-05","2,38419E-05","5,4836E-06","5,2452E-06","2,74181E-05","2,74181E-05","3,52859E-05","3,12328E-05","3,31402E-05","2,3365E-05","3,29018E-05","2,40803E-05","5,17368E-05","3,19481E-05","3,29018E-05","3,71933E-05","3,00407E-05","3,24249E-05","2,38419E-05","1,28746E-05","3,33786E-05","3,17097E-05","2,31266E-05","3,0756E-05","1,28746E-05","3,17097E-05","2,28882E-05","1,33514E-05","3,26633E-05","2,28882E-05","2,36034E-05","3,24249E-05","1,26362E-05","3,40939E-05","3,14713E-05","1,14441E-05","1,19209E-05","1,19209E-05","3,17097E-05","2,36034E-05","3,57628E-05","4,72069E-05","3,48091E-05","2,55108E-05","1,21593E-05","3,17097E-05","3,05176E-05","3,09944E-05","2,36034E-05","1,19209E-05","2,93255E-05","3,0756E-05","1,12057E-05","1,16825E-05","3,31402E-05","3,29018E-05","3,14713E-05","2,36034E-05","3,14713E-05","2,90871E-05","3,29018E-05","1,19209E-05","2,38419E-05","1,14441E-05","1,12057E-05","3,05176E-05","3,00407E-05","3,40939E-05","5,36442E-05","5,22137E-05","3,0756E-05","3,0756E-05","2,55108E-05","6,31809E-05","1,16825E-05","3,17097E-05","3,09944E-05","6,1512E-05","2,71797E-05","1,35899E-05","1,54972E-05","3,33786E-05","5,8651E-05","3,17097E-05","3,21865E-05","3,57628E-05","3,17097E-05","3,14713E-05","3,21865E-05","3,26633E-05","5,10216E-05","3,24249E-05","3,02792E-05","3,29018E-05","3,79086E-05","2,43187E-05","2,38419E-05","2,38419E-05","2,55108E-05","3,79086E-05","5,79357E-05","4,50611E-05","3,21865E-05","1,4782E-05","2,93255E-05","4,62532E-05","4,69685E-05","3,45707E-05","3,29018E-05","2,38419E-05","2,36034E-05","4,91142E-05","1,62125E-05","3,91006E-05","1,35899E-05","3,24249E-05","6,07967E-05","3,79086E-05","2,69413E-05","2,28882E-05","2,3365E-05","3,8147E-05","3,19481E-05","4,12464E-05","3,45707E-05","3,57628E-05","6,58035E-05","3,24249E-05","4,31538E-05","3,43323E-05","3,43323E-05","3,43323E-05","3,17097E-05","4,86374E-05","5,126E-05","3,86238E-05","3,86238E-05","4,19617E-05","3,24249E-05","3,14713E-05","3,45707E-05","3,09944E-05","8,60691E-05","3,17097E-05","2,6226E-05","2,45571E-05","2,3365E-05","2,38419E-05","2,38419E-05","5,722E-06","3,21865E-05","3,17097E-05","2,71797E-05","3,09944E-05","6,41346E-05","3,33786E-05","2,36034E-05","2,36034E-05","2,38419E-05","3,19481E-05","3,50475E-05","2,57492E-05","2,3365E-05","2,36034E-05","1,54972E-05","3,02792E-05","3,19481E-05","3,29018E-05","4,62532E-05","4,36306E-05","3,17097E-05","2,88486E-05","2,83718E-05","2,43187E-05","2,81334E-05","6,9141E-06","3,09944E-05","2,93255E-05","3,09944E-05","7,391E-06","1,66893E-05","3,21865E-05","2,69413E-05","3,21865E-05","2,71797E-05","9,2983E-06","1,4782E-05","3,31402E-05","2,64645E-05","4,50611E-05","6,41346E-05","3,00407E-05","2,36034E-05","3,09944E-05","3,19481E-05","3,31402E-05","5,31673E-05","3,24249E-05","5,38826E-05","3,3617E-05","3,21865E-05","3,60012E-05","3,21865E-05","2,40803E-05","3,31402E-05","2,55108E-05","2,36034E-05","3,21865E-05","3,24249E-05","2,45571E-05","2,31266E-05","2,3365E-05","2,31266E-05","2,3365E-05","3,09944E-05","3,3617E-05","2,93255E-05","2,55108E-05","5,9605E-06","5,722E-06","3,00407E-05","1,21593E-05","2,7895E-05","2,36034E-05","2,3365E-05","2,3365E-05","1,54972E-05","3,14713E-05","2,52724E-05","2,36034E-05","5,9605E-06","2,3365E-05","2,40803E-05","2,38419E-05","3,91006E-05","3,12328E-05","2,52724E-05","4,00543E-05","3,00407E-05","5,03063E-05","3,17097E-05","3,09944E-05","2,59876E-05","1,28746E-05","2,5034E-05","2,38419E-05","2,3365E-05","3,00407E-05","3,3617E-05","2,3365E-05","2,31266E-05","0,0001373291","1,16825E-05","2,88486E-05","2,64645E-05","3,31402E-05","3,50475E-05","3,26633E-05","1,26362E-05","2,5034E-05","2,93255E-05","3,17097E-05","5,17368E-05","1,35899E-05","8,32081E-05","2,69413E-05","2,0504E-05","3,09944E-05","5,07832E-05","3,69549E-05","5,126E-05","3,62396E-05","3,67165E-05","2,88486E-05","3,52859E-05","3,62396E-05","2,81334E-05","2,7895E-05","2,7895E-05","2,76566E-05","2,71797E-05","2,43187E-05","2,28882E-05","2,3365E-05","2,3365E-05","2,36034E-05","2,3365E-05","2,83718E-05","1,28746E-05","6,19888E-05","2,40803E-05","3,69549E-05","2,95639E-05","2,83718E-05","2,88486E-05","2,81334E-05","3,00407E-05","2,74181E-05","2,74181E-05","3,76701E-05","3,91006E-05","3,60012E-05","3,60012E-05","3,40939E-05","3,48091E-05","3,60012E-05","3,43323E-05","3,55244E-05","3,55244E-05","3,3617E-05","3,3617E-05","3,43323E-05","3,38554E-05","1,71661E-05","2,3365E-05","3,62396E-05","3,38554E-05","3,45707E-05","3,43323E-05","3,48091E-05","3,38554E-05","3,48091E-05","3,45707E-05","3,38554E-05","3,31402E-05","3,26633E-05","3,38554E-05","4,76837E-05","3,21865E-05","3,50475E-05","3,3617E-05","3,17097E-05","3,31402E-05","3,45707E-05","3,43323E-05","3,43323E-05","3,29018E-05","3,38554E-05","3,12328E-05","3,38554E-05","3,6478E-05","3,24249E-05","3,19481E-05","3,40939E-05","3,40939E-05","3,57628E-05","3,48091E-05","3,45707E-05","3,57628E-05","3,48091E-05","3,31402E-05","1,23978E-05","3,31402E-05","3,40939E-05","3,3617E-05","3,24249E-05","3,3617E-05","3,43323E-05","3,38554E-05","3,52859E-05","3,40939E-05","3,21865E-05","3,43323E-05","1,81198E-05","3,38554E-05","3,29018E-05","3,43323E-05","3,43323E-05","3,14713E-05","3,40939E-05","3,55244E-05","3,71933E-05","3,33786E-05","3,50475E-05","3,55244E-05","3,45707E-05","3,38554E-05","2,95639E-05","3,21865E-05","3,57628E-05","3,31402E-05","3,33786E-05","6,29425E-05","3,52859E-05","3,29018E-05","1,69277E-05","3,3617E-05","1,57356E-05","3,19481E-05","6,03199E-05","3,55244E-05","3,52859E-05","3,48091E-05","6,79493E-05","3,38554E-05","6,60419E-05","3,43323E-05","3,60012E-05","3,38554E-05","3,50475E-05","4,36306E-05","3,38554E-05","3,45707E-05","3,43323E-05","3,38554E-05","3,48091E-05","3,48091E-05","6,27041E-05","3,50475E-05","4,22001E-05","3,69549E-05","3,3617E-05","1,23978E-05","1,3113E-05","2,36034E-05","3,38554E-05","3,48091E-05","3,3617E-05","3,48091E-05","3,57628E-05","3,52859E-05","3,29018E-05","3,71933E-05","3,48091E-05","3,48091E-05","3,38554E-05","3,50475E-05","3,43323E-05","3,26633E-05","3,48091E-05","3,50475E-05","3,38554E-05","3,29018E-05","3,6478E-05","3,40939E-05","3,14713E-05","3,48091E-05","2,36034E-05","2,09808E-05","3,40939E-05","3,3617E-05","3,43323E-05","3,43323E-05","4,19617E-05","1,78814E-05","3,45707E-05","3,55244E-05","3,52859E-05","3,55244E-05","3,98159E-05","3,45707E-05","3,57628E-05","3,45707E-05","3,40939E-05","3,45707E-05","3,48091E-05","3,60012E-05","3,40939E-05","3,55244E-05","3,67165E-05","3,43323E-05","3,69549E-05","1,66893E-05","5,6982E-05","3,52859E-05","7,15256E-05","3,55244E-05","3,48091E-05","3,45707E-05","3,45707E-05","3,43323E-05","3,57628E-05","3,43323E-05","3,52859E-05","3,43323E-05","1,26362E-05","2,74181E-05","3,57628E-05","3,55244E-05","3,45707E-05","3,48091E-05","3,55244E-05","3,50475E-05","3,3617E-05","1,26362E-05","1,95503E-05","3,55244E-05","3,67165E-05","3,45707E-05","4,98295E-05","3,45707E-05","3,43323E-05","3,45707E-05","3,62396E-05","3,62396E-05","3,40939E-05","3,86238E-05","3,45707E-05","3,45707E-05","3,52859E-05","3,3617E-05","2,88486E-05","3,02792E-05","3,24249E-05","3,3617E-05","3,21865E-05","3,45707E-05","3,43323E-05","3,6478E-05","3,43323E-05","3,52859E-05","1,09673E-05","3,3617E-05","3,40939E-05","3,95775E-05","3,55244E-05","3,76701E-05","3,60012E-05","3,55244E-05","3,38554E-05","3,50475E-05","3,52859E-05","3,57628E-05","3,62396E-05","0,0001578331","3,43323E-05","3,55244E-05","3,67165E-05","3,55244E-05","3,45707E-05","3,3617E-05","3,48091E-05","3,48091E-05","3,45707E-05","3,62396E-05","3,48091E-05","1,23978E-05","2,02656E-05","3,48091E-05","3,3617E-05","3,45707E-05","3,48091E-05","3,76701E-05","3,60012E-05","3,83854E-05","3,57628E-05","3,48091E-05","3,45707E-05","3,55244E-05","3,43323E-05","3,48091E-05","3,62396E-05","3,45707E-05","3,60012E-05","1,45435E-05","3,48091E-05","3,60012E-05","3,17097E-05","1,78814E-05","3,40939E-05","3,50475E-05","3,67165E-05","3,57628E-05","4,64916E-05","3,3617E-05","3,43323E-05","3,45707E-05","3,48091E-05","4,673E-05","3,69549E-05","3,29018E-05","4,24385E-05","3,43323E-05","3,43323E-05","3,43323E-05","3,40939E-05","3,50475E-05","3,48091E-05","3,55244E-05","3,38554E-05","3,43323E-05","3,3617E-05","3,33786E-05","3,50475E-05","1,52588E-05","4,95911E-05","3,21865E-05","5,67436E-05","3,40939E-05","3,43323E-05","1,33514E-05","3,31402E-05","3,40939E-05","3,3617E-05","3,3617E-05","3,40939E-05","3,43323E-05","3,52859E-05","3,55244E-05","1,21593E-05","2,12193E-05","3,45707E-05","3,38554E-05","3,33786E-05","3,40939E-05","3,40939E-05","3,52859E-05","3,40939E-05","3,3617E-05","3,45707E-05","3,26633E-05","4,45843E-05","3,21865E-05","1,38283E-05","3,29018E-05","3,40939E-05","3,50475E-05","3,43323E-05","3,52859E-05","3,48091E-05","3,55244E-05","3,43323E-05","3,50475E-05","3,40939E-05","3,3617E-05","3,55244E-05","3,29018E-05","3,48091E-05","3,57628E-05","3,45707E-05","3,45707E-05","3,45707E-05","3,43323E-05","3,45707E-05","3,40939E-05","3,38554E-05","1,78814E-05","3,3617E-05","3,38554E-05","3,31402E-05","3,38554E-05","3,33786E-05","3,43323E-05","3,43323E-05","3,60012E-05","3,67165E-05","3,38554E-05","3,52859E-05","3,43323E-05","3,3617E-05","3,60012E-05","3,14713E-05","7,03335E-05","3,48091E-05","3,48091E-05","3,48091E-05","3,48091E-05","3,40939E-05","3,48091E-05","3,26633E-05","3,48091E-05","5,03063E-05","3,50475E-05","3,31402E-05","3,67165E-05","3,55244E-05","5,96046E-05","3,48091E-05","3,50475E-05","3,38554E-05","3,50475E-05","3,55244E-05","3,38554E-05","3,45707E-05","3,43323E-05","3,69549E-05","3,48091E-05","3,52859E-05","3,33786E-05","3,74317E-05","3,69549E-05","3,40939E-05","3,3617E-05","1,40667E-05","2,31266E-05","1,14441E-05","1,3113E-05","1,90735E-05","3,3617E-05","3,43323E-05","3,43323E-05","3,3617E-05","4,1008E-05","3,38554E-05","3,43323E-05","3,45707E-05","3,93391E-05","3,45707E-05","3,45707E-05","3,31402E-05","3,48091E-05","3,52859E-05","3,33786E-05","3,45707E-05","3,43323E-05","3,21865E-05","3,38554E-05","3,60012E-05","6,48499E-05","3,40939E-05","1,81198E-05","3,50475E-05","3,57628E-05","3,67165E-05","3,50475E-05","3,29018E-05","3,40939E-05","3,48091E-05","3,76701E-05","3,26633E-05","3,50475E-05","3,26633E-05","3,55244E-05","1,71661E-05","1,57356E-05","3,6478E-05","3,43323E-05","3,3617E-05","3,67165E-05","3,48091E-05","3,43323E-05","3,52859E-05","3,45707E-05","7,00951E-05","3,50475E-05","1,78814E-05","2,0504E-05","3,57628E-05","3,50475E-05","3,67165E-05","3,60012E-05","3,55244E-05","3,6478E-05","3,50475E-05","3,55244E-05","3,57628E-05","4,26769E-05","6,7234E-05","3,62396E-05","3,00407E-05","3,33786E-05","3,40939E-05","3,50475E-05","3,60012E-05","3,52859E-05","3,48091E-05","3,67165E-05","3,55244E-05","3,48091E-05","3,55244E-05","1,74046E-05","3,48091E-05","3,50475E-05","3,62396E-05","3,40939E-05","3,50475E-05","5,29289E-05","3,45707E-05","3,45707E-05","3,38554E-05","3,43323E-05","1,19209E-05","1,64509E-05","5,17368E-05","3,50475E-05","3,48091E-05","3,50475E-05","3,52859E-05","3,57628E-05","3,48091E-05","3,50475E-05","3,60012E-05","3,48091E-05","3,55244E-05","3,57628E-05","4,19617E-05","3,09944E-05","3,09944E-05","3,24249E-05","3,48091E-05","3,43323E-05","3,38554E-05","3,55244E-05","3,31402E-05","6,69956E-05","3,40939E-05","3,48091E-05","0,0001575947","3,52859E-05","3,52859E-05","3,19481E-05","3,40939E-05","3,60012E-05","3,40939E-05","3,57628E-05","3,43323E-05","3,55244E-05","6,19888E-05","3,50475E-05","1,0252E-05","1,93119E-05","3,43323E-05","3,48091E-05","3,31402E-05","3,60012E-05","3,60012E-05","3,40939E-05","3,52859E-05","3,50475E-05","3,55244E-05","3,60012E-05","3,43323E-05","3,69549E-05","3,50475E-05","3,55244E-05","3,40939E-05","3,6478E-05","3,57628E-05","3,40939E-05","3,6478E-05","3,57628E-05","3,50475E-05","3,48091E-05","3,3617E-05","1,19209E-05","3,21865E-05","3,31402E-05","3,48091E-05","3,38554E-05","3,62396E-05","3,40939E-05","3,45707E-05","3,33786E-05","4,72069E-05","3,52859E-05","3,43323E-05","3,55244E-05","1,26362E-05","1,54972E-05","3,57628E-05","3,50475E-05","3,8147E-05","3,33786E-05","3,33786E-05","3,45707E-05","4,14848E-05","3,3617E-05","3,50475E-05","3,45707E-05","3,00407E-05","1,19209E-05","3,69549E-05","3,57628E-05","3,26633E-05","3,43323E-05","3,52859E-05","3,48091E-05","3,55244E-05","3,48091E-05","4,22001E-05","3,40939E-05","3,50475E-05","3,38554E-05","3,48091E-05","2,7895E-05","3,29018E-05","3,55244E-05","3,43323E-05","3,38554E-05","3,33786E-05","3,31402E-05","3,40939E-05","3,3617E-05","3,33786E-05","4,12464E-05","3,09944E-05","3,98159E-05","3,50475E-05","3,45707E-05","3,3617E-05","3,33786E-05","3,45707E-05","3,45707E-05","3,40939E-05","3,40939E-05","3,40939E-05","3,50475E-05","3,60012E-05","3,62396E-05","3,55244E-05","3,62396E-05","3,67165E-05","3,50475E-05","3,45707E-05","3,48091E-05","3,45707E-05","3,43323E-05","3,45707E-05","3,50475E-05","4,88758E-05","1,52588E-05","1,7643E-05","3,52859E-05","3,50475E-05","3,50475E-05","3,57628E-05","3,50475E-05","3,60012E-05","3,55244E-05","3,55244E-05","3,48091E-05","3,43323E-05","3,19481E-05","3,52859E-05","3,50475E-05","3,50475E-05","3,6478E-05","3,62396E-05","3,45707E-05","3,40939E-05","3,40939E-05","3,38554E-05","3,33786E-05","3,52859E-05","4,07696E-05","1,66893E-05","3,69549E-05","3,67165E-05","3,43323E-05","3,3617E-05","3,52859E-05","3,52859E-05","3,48091E-05","3,60012E-05","3,43323E-05","3,60012E-05","3,43323E-05","3,50475E-05","3,76701E-05","3,43323E-05","3,43323E-05","3,48091E-05","3,60012E-05","3,55244E-05","3,48091E-05","3,40939E-05","3,60012E-05","3,52859E-05","1,14441E-05","3,6478E-05","3,55244E-05","3,60012E-05","3,69549E-05","3,50475E-05","3,45707E-05","3,55244E-05","3,57628E-05","3,40939E-05","3,50475E-05","3,55244E-05","3,50475E-05","1,28746E-05","1,38283E-05","3,60012E-05","3,45707E-05","3,40939E-05","6,31809E-05","3,60012E-05"
